         234  0.23400001111440361       0.23833749357416609     
         235  0.23500001116190106       0.23939429838520485     
         236  0.23600001120939851       0.24045160806552371     
         237  0.23700001125689596       0.24150942509158863     
         238  0.23800001130439341       0.24256775194426453     
         239  0.23900001135189086       0.24362659110883997     
         240  0.24000001139938831       0.24468594507505190     
         241  0.24100001144688576       0.24574581633711035     
         242  0.24200001149438322       0.24680620739372341     
         243  0.24300001154188067       0.24786712074812217     
         244  0.24400001158937812       0.24892855890808574     
         245  0.24500001163687557       0.24999052438596644     
         246  0.24600001168437302       0.25105301969871502     
         247  0.24700001173187047       0.25211604736790594     
         248  0.24800001177936792       0.25317960991976285     
         249  0.24900001182686538       0.25424370988518402     
         250  0.25000001187436283       0.25530834979976791     
         251  0.25100001192186028       0.25637353220383885     
         252  0.25200001196935773       0.25743925964247288     
         253  0.25300001201685518       0.25850553466552351     
         254  0.25400001206435263       0.25957235982764770     
         255  0.25500001211185008       0.26063973768833193     
         256  0.25600001215934753       0.26170767081191826     
         257  0.25700001220684499       0.26277616176763063     
         258  0.25800001225434244       0.26384521312960119     
         259  0.25900001230183989       0.26491482747689654     
         260  0.26000001234933734       0.26598500739354447     
         261  0.26100001239683479       0.26705575546856042     
         262  0.26200001244433224       0.26812707429597421     
         263  0.26300001249182969       0.26919896647485686     
         264  0.26400001253932714       0.27027143460934749     
         265  0.26500001258682460       0.27134448130868027     
         266  0.26600001263432205       0.27241810918721154     
         267  0.26700001268181950       0.27349232086444697     
         268  0.26800001272931695       0.27456711896506897     
         269  0.26900001277681440       0.27564250611896390     
         270  0.27000001282431185       0.27671848496124968     
         271  0.27100001287180930       0.27779505813230343     
         272  0.27200001291930676       0.27887222827778901     
         273  0.27300001296680421       0.27994999804868492     
         274  0.27400001301430166       0.28102837010131232     
         275  0.27500001306179911       0.28210734709736279     
         276  0.27600001310929656       0.28318693170392661     
         277  0.27700001315679401       0.28426712659352099     
         278  0.27800001320429146       0.28534793444411832     
         279  0.27900001325178891       0.28642935793917468     
         280  0.28000001329928637       0.28751139976765833     
         281  0.28100001334678382       0.28859406262407838     
         282  0.28200001339428127       0.28967734920851362     
         283  0.28300001344177872       0.29076126222664117     
         284  0.28400001348927617       0.29184580438976576     
         285  0.28500001353677362       0.29293097841484866     
         286  0.28600001358427107       0.29401678702453687     
         287  0.28700001363176852       0.29510323294719254     
         288  0.28800001367926598       0.29619031891692221     
         289  0.28900001372676343       0.29727804767360666     
         290  0.29000001377426088       0.29836642196293028     
         291  0.29100001382175833       0.29945544453641104     
         292  0.29200001386925578       0.30054511815143026     
         293  0.29300001391675323       0.30163544557126271     
         294  0.29400001396425068       0.30272642956510665     
         295  0.29500001401174814       0.30381807290811413     
         296  0.29600001405924559       0.30491037838142143     
         297  0.29700001410674304       0.30600334877217944     
         298  0.29800001415424049       0.30709698687358422     
         299  0.29900001420173794       0.30819129548490792     
         300  0.30000001424923539       0.30928627741152942     
         301  0.30100001429673284       0.31038193546496545     
         302  0.30200001434423029       0.31147827246290166     
         303  0.30300001439172775       0.31257529122922373     
         304  0.30400001443922520       0.31367299459404885     
         305  0.30500001448672265       0.31477138539375721     
         306  0.30600001453422010       0.31587046647102346     
         307  0.30700001458171755       0.31697024067484852     
         308  0.30800001462921500       0.31807071086059152     
         309  0.30900001467671245       0.31917187989000162     
         310  0.31000001472420990       0.32027375063125019     
         311  0.31100001477170736       0.32137632595896309     
         312  0.31200001481920481       0.32247960875425308     
         313  0.31300001486670226       0.32358360190475222     
         314  0.31400001491419971       0.32468830830464462     
         315  0.31500001496169716       0.32579373085469909     
         316  0.31600001500919461       0.32689987246230223     
         317  0.31700001505669206       0.32800673604149128     
         318  0.31800001510418952       0.32911432451298750     
         319  0.31900001515168697       0.33022264080422936     
         320  0.32000001519918442       0.33133168784940598     
         321  0.32100001524668187       0.33244146858949086     
         322  0.32200001529417932       0.33355198597227553     
         323  0.32300001534167677       0.33466324295240346     
         324  0.32400001538917422       0.33577524249140400     
         325  0.32500001543667167       0.33688798755772670     
         326  0.32600001548416913       0.33800148112677547     
         327  0.32700001553166658       0.33911572618094316     
         328  0.32800001557916403       0.34023072570964602     
         329  0.32900001562666148       0.34134648270935852     
         330  0.33000001567415893       0.34246300018364828     
         331  0.33100001572165638       0.34358028114321104     
         332  0.33200001576915383       0.34469832860590588     
         333  0.33300001581665128       0.34581714559679055     
         334  0.33400001586414874       0.34693673514815693     
         335  0.33500001591164619       0.34805710029956666     
         336  0.33600001595914364       0.34917824409788706     
         337  0.33700001600664109       0.35030016959732696     
         338  0.33800001605413854       0.35142287985947274     
         339  0.33900001610163599       0.35254637795332477     
         340  0.34000001614913344       0.35367066695533367     
         341  0.34100001619663090       0.35479574994943686     
         342  0.34200001624412835       0.35592163002709548     
         343  0.34300001629162580       0.35704831028733108     
         344  0.34400001633912325       0.35817579383676273     
         345  0.34500001638662070       0.35930408378964424     
         346  0.34600001643411815       0.36043318326790147     
         347  0.34700001648161560       0.36156309540117004     
         348  0.34800001652911305       0.36269382332683281     
         349  0.34900001657661051       0.36382537019005784     
         350  0.35000001662410796       0.36495773914383639     
         351  0.35100001667160541       0.36609093334902121     
         352  0.35200001671910286       0.36722495597436478     
         353  0.35300001676660031       0.36835981019655784     
         354  0.35400001681409776       0.36949549920026820     
         355  0.35500001686159521       0.37063202617817959     
         356  0.35600001690909266       0.37176939433103062     
         357  0.35700001695659012       0.37290760686765406     
         358  0.35800001700408757       0.37404666700501626     
         359  0.35900001705158502       0.37518657796825666     
         360  0.36000001709908247       0.37632734299072762     
         361  0.36100001714657992       0.37746896531403423     
         362  0.36200001719407737       0.37861144818807452     
         363  0.36300001724157482       0.37975479487107966     
         364  0.36400001728907228       0.38089900862965448     
         365  0.36500001733656973       0.38204409273881812     
         366  0.36600001738406718       0.38319005048204480     
         367  0.36700001743156463       0.38433688515130493     
         368  0.36800001747906208       0.38548460004710627     
         369  0.36900001752655953       0.38663319847853522     
         370  0.37000001757405698       0.38778268376329861     
         371  0.37100001762155443       0.38893305922776517     
         372  0.37200001766905189       0.39008432820700778     
         373  0.37300001771654934       0.39123649404484545     
         374  0.37400001776404679       0.39238956009388565     
         375  0.37500001781154424       0.39354352971556694     
         376  0.37600001785904169       0.39469840628020164     
         377  0.37700001790653914       0.39585419316701870     
         378  0.37800001795403659       0.39701089376420695     
         379  0.37900001800153404       0.39816851146895832     
         380  0.38000001804903150       0.39932704968751132     
         381  0.38100001809652895       0.40048651183519496     
         382  0.38200001814402640       0.40164690133647241     
         383  0.38300001819152385       0.40280822162498536     
         384  0.38400001823902130       0.40397047614359816     
         385  0.38500001828651875       0.40513366834444248     
         386  0.38600001833401620       0.40629780168896207     
         387  0.38700001838151366       0.40746287964795758     
         388  0.38800001842901111       0.40862890570163185     
         389  0.38900001847650856       0.40979588333963524     
         390  0.39000001852400601       0.41096381606111115     
